file_name,match_on_line,line_content
Money.html,49,"		<div id=""mw-content-text"" lang=""en"" dir=""ltr"" class=""mw-content-ltr""><div class=""mw-parser-output""><div class=""thumb tright""><div class=""thumbinner"" style=""width:202px;""><a href=""/wiki/File:USCurrency_Federal_Reserve.jpg"" class=""image""><img alt="""" src=""//upload.wikimedia.org/wikipedia/commons/thumb/6/63/USCurrency_Federal_Reserve.jpg/200px-USCurrency_Federal_Reserve.jpg"" decoding=""async"" width=""200"" height=""326"" class=""thumbimage"" srcset=""//upload.wikimedia.org/wikipedia/commons/6/63/USCurrency_Federal_Reserve.jpg 1.5x"" data-file-width=""255"" data-file-height=""416"" /></a>  <div class=""thumbcaption""><div class=""magnify""><a href=""/wiki/File:USCurrency_Federal_Reserve.jpg"" class=""internal"" title=""Enlarge""></a></div>This image depicts a unit of currency issued by the United States of America. Credit: the United States government.</div></div></div>
"
Music.html,179,"</p><p>Blood, A.J., Zatorre, R.J. (2001). Intensely pleasureable responses to music correlate with activity in brain regions implicated in reward and emotion. Proceedings of The National Academy of Sciences in the United States of America, 98(20), 11818-11823. doi:10.1073/pnas/191355898
"
Music_and_exercise_motivation.html,197,"</p><p>Trivium. (2008, September 30). Kirisute Gomen. Nashville, Tennessee, United States of America.
"
Mythology.html,255,"<li id=""cite_note-Georges95-15""><span class=""mw-cite-backlink""><a href=""#cite_ref-Georges95_15-0"">↑</a></span> <span class=""reference-text""><cite id=""CITEREFRobert_Georges_and_Michael_Owens1995"" class=""citation book cs1"">Robert Georges and Michael Owens (1995). <i>Folkloristics</i>. United States of America: Indiana University Press. p.&#160;7. <a href=""/wiki/ISBN_(identifier)"" class=""mw-redirect"" title=""ISBN (identifier)"">ISBN</a>&#160;<a href=""/wiki/Special:BookSources/0-253-32934-5"" title=""Special:BookSources/0-253-32934-5""><bdi>0-253-32934-5</bdi></a>.</cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Folkloristics&amp;rft.place=United+States+of+America&amp;rft.pages=7&amp;rft.pub=Indiana+University+Press&amp;rft.date=1995&amp;rft.isbn=0-253-32934-5&amp;rft.au=Robert+Georges+and+Michael+Owens&amp;rfr_id=info%3Asid%2Fen.wikiversity.org%3ADominant+group%2FMythology"" class=""Z3988""></span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r2233418""/></span>
"
Needs.html,199,"</p><p>Rathus, S. A., Maheu, S. J., &amp; Veenvliet, S. G. (2012). Psych. United States of America: Nelson Education Ltd.
"
Net_neutrality_in_Missouri.html,97,"<ul><li><cite id=""CITEREFAttorneys_general_for_21_states_and_the_District_of_Columbia2018"" class=""citation cs2"">Attorneys general for 21 states and the District of Columbia (2018-01-16), <a rel=""nofollow"" class=""external text"" href=""https://ag.ny.gov/sites/default/files/petition_-_filed.pdf""><i>Protective Petition for Review, Case No. 18-1013</i></a> <span class=""cs1-format"">(PDF)</span>, Attorney General of the State of New York<span class=""reference-accessdate"">, retrieved <span class=""nowrap"">2018-02-01</span></span>, <q>State of New York, State of California, State of Connecticut, State of Delaware, State of Hawaii, State of Illinois, State of Iowa, Commonwealth of Kentucky, State of Maine, State of Maryland, Commonwealth of Massachusetts, State of Minnesota, State of Mississippi, State of New Mexico, State of North Carolina, State of Oregon, Commonwealth of Pennsylvania, State of Rhode Island, State of Vermont, Commonwealth of Virginia, State of Washington, and the District of Columbia Petitioners, v. Federal Communications Commission, and United States of America, Respondents.</q></cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Protective+Petition+for+Review%2C+Case+No.+18-1013&amp;rft.pub=Attorney+General+of+the+State+of+New+York&amp;rft.date=2018-01-16&amp;rft.au=Attorneys+general+for+21+states+and+the+District+of+Columbia&amp;rft_id=https%3A%2F%2Fag.ny.gov%2Fsites%2Fdefault%2Ffiles%2Fpetition_-_filed.pdf&amp;rfr_id=info%3Asid%2Fen.wikiversity.org%3ANet+neutrality+in+Missouri"" class=""Z3988""></span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r2233418""/></li></ul>
"
Noah_Abraham_Peterson.html,78,"<p>Noah Abraham Peterson was born in 1883 in the United States of America.  He worked various jobs and spent time in the military before he settled in <a href=""https://en.wikipedia.org/wiki/Raleigh,_North_Carolina"" class=""extiw"" title=""w:Raleigh, North Carolina"">w:Raleigh, North Carolina</a> where he was interviewed him for the <a rel=""nofollow"" class=""external text"" href=""http://www2.lib.unc.edu/mss/inv/f/Federal_Writers&#39;Project.html"">Federal Writers’ Project</a> in 1939.
"
Norepinephrine_and_motivation.html,228,"</p><p>Foote, S. L., Aston-Jones, G., &amp; Bloom, F. E. (1980). Impulse activity of locus coeruleus neurons in awake rats and monkeys is a function of sensory stimulation and arousal.&#160;<i>Proceedings Of The National Academy Of Sciences Of The United States Of America</i>,&#160;<i>77</i>(5), 3033-3037.
"
Nuclear_weapons_and_effective_defense.html,130,"<dl><dd>2.  Citizen-directed subsidies for newspapers provided by the <a href=""https://en.wikipedia.org/wiki/Postal_Service_Act"" class=""extiw"" title=""w:Postal Service Act"">US Postal Service Act of 1792</a> helped limit political corruption and encourage literacy, both of which contributed to the cohesion and economic growth of the brand new United States of America.</dd></dl>
"
Nuclear_weapons_and_effective_defense.html,246,"<li id=""cite_note-19""><span class=""mw-cite-backlink""><a href=""#cite_ref-19"">↑</a></span> <span class=""reference-text"">Even the <a href=""https://en.wikipedia.org/wiki/United_States_Bill_of_Rights"" class=""extiw"" title=""w:United States Bill of Rights"">US Bill of Rights</a> was not uniquely American:  The common citizens of the brand new United States of American <i>demanded</i> that they retain the rights they had had under legal documents like the <a href=""https://en.wikipedia.org/wiki/Bill_of_Rights_1689"" class=""extiw"" title=""w:Bill of Rights 1689"">English Bill of Rights of 1689</a>, which itself updated and secured rights English citizens had officially had since the <a href=""https://en.wikipedia.org/wiki/Magna_Carta"" class=""extiw"" title=""w:Magna Carta"">Magna Carta of 1215</a>.  And the rights promised by the US Bill of Rights were too often only unenforceable words on paper until the <a href=""https://en.wikipedia.org/wiki/American_Civil_Liberties_Union"" class=""extiw"" title=""w:American Civil Liberties Union"">American Civil Liberties Union (ACLU)</a> initiated a program of litigation, activism and education following its founding in 1920.</span>
"
Object_astronomy.html,670,"<li id=""cite_note-Russell1988-47""><span class=""mw-cite-backlink""><a href=""#cite_ref-Russell1988_47-0"">↑</a></span> <span class=""reference-text""><cite id=""CITEREFC._T._RussellD._N._BakerJ._A._Slavin1988"" class=""citation book cs1"">C. T. Russell; D. N. Baker; J. A. Slavin (January 1, 1988).  Faith Vilas; Clark R. Chapman; Mildred Shapley Matthews (eds.). <a rel=""nofollow"" class=""external text"" href=""http://www-ssc.igpp.ucla.edu/personnel/russell/papers/magMercury.pdf""><i>The Magnetosphere of Mercury, In: </i>Mercury<i><span></span></i></a> <span class=""cs1-format"">(PDF)</span>. Tucson, Arizona, United States of America: University of Arizona Press. pp.&#160;514–61. <a href=""/wiki/Bibcode_(identifier)"" title=""Bibcode (identifier)"">Bibcode</a>:<a rel=""nofollow"" class=""external text"" href=""https://ui.adsabs.harvard.edu/abs/1988merc.book..514R"">1988merc.book..514R</a>. <a href=""/wiki/ISBN_(identifier)"" class=""mw-redirect"" title=""ISBN (identifier)"">ISBN</a>&#160;<a href=""/wiki/Special:BookSources/0816510857"" title=""Special:BookSources/0816510857""><bdi>0816510857</bdi></a><span class=""reference-accessdate"">. Retrieved <span class=""nowrap"">2012-08-23</span></span>.</cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=The+Magnetosphere+of+Mercury%2C+In%3A+Mercury&amp;rft.place=Tucson%2C+Arizona%2C+United+States+of+America&amp;rft.pages=514-61&amp;rft.pub=University+of+Arizona+Press&amp;rft.date=1988-01-01&amp;rft_id=info%3Abibcode%2F1988merc.book..514R&amp;rft.isbn=0816510857&amp;rft.au=C.+T.+Russell&amp;rft.au=D.+N.+Baker&amp;rft.au=J.+A.+Slavin&amp;rft_id=http%3A%2F%2Fwww-ssc.igpp.ucla.edu%2Fpersonnel%2Frussell%2Fpapers%2FmagMercury.pdf&amp;rfr_id=info%3Asid%2Fen.wikiversity.org%3AObject+astronomy"" class=""Z3988""></span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r2233418""/></span>
"
Oscar_Falkes.html,49,"		<div id=""mw-content-text"" lang=""en"" dir=""ltr"" class=""mw-content-ltr""><div class=""mw-parser-output""><table class=""infobox biography vcard"" style=""width:22em""><tbody><tr><th colspan=""2"" style=""text-align:center;font-size:125%;font-weight:bold""><span class=""fn"">Oscar Falkes</span></th></tr><tr><th scope=""row"">Born</th><td>April 1869</td></tr><tr><th scope=""row"">Died</th><td>unknown</td></tr><tr><th scope=""row"">Nationality</th><td class=""category"">United States of America</td></tr><tr><th scope=""row"">Ethnicity</th><td class=""category"">African American</td></tr><tr><th scope=""row"">Occupation</th><td class=""role"">Farmer/Handy man</td></tr><tr><th scope=""row"">Religion</th><td class=""category"">Methodist</td></tr></tbody></table>
"
Outlines.html,2080,"<div role=""note"" class=""hatnote navigation-not-searchable"">Main articles: <a href=""/w/index.php?title=Laws/Cases/United_States_of_America&amp;action=edit&amp;redlink=1"" class=""new"" title=""Laws/Cases/United States of America (page does not exist)"">Laws/Cases/United States of America</a> and <a href=""/w/index.php?title=Case_laws&amp;action=edit&amp;redlink=1"" class=""new"" title=""Case laws (page does not exist)"">Case laws</a></div>
"
Outlines.html,2941,"<div role=""note"" class=""hatnote navigation-not-searchable"">Main articles: <a href=""/w/index.php?title=Countries/United_States_of_America&amp;action=edit&amp;redlink=1"" class=""new"" title=""Countries/United States of America (page does not exist)"">Countries/United States of America</a> and <a href=""/wiki/United_States_of_America"" class=""mw-redirect"" title=""United States of America"">United States of America</a></div>
"
Outlines.html,4102,"<li id=""cite_note-Kopp-10""><span class=""mw-cite-backlink"">↑ <sup><a href=""#cite_ref-Kopp_10-0"">10.0</a></sup> <sup><a href=""#cite_ref-Kopp_10-1"">10.1</a></sup></span> <span class=""reference-text""><span class=""citation Journal"">Robert E. Kopp, Joseph L. Kirschvink, Isaac A. Hilburn, and Cody Z. Nash&#32;(9 August 2005).&#32;<a rel=""nofollow"" class=""external text"" href=""http://www.pnas.org/content/102/32/11131.full"">""The Paleoproterozoic snowball Earth: A climate disaster triggered by the evolution of oxygenic photosynthesis""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>102</b>&#32;(32):  11131–11136.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.0504878102"">10.1073/pnas.0504878102</a><span class=""printonly"">.&#32;<a rel=""nofollow"" class=""external free"" href=""http://www.pnas.org/content/102/32/11131.full"">http://www.pnas.org/content/102/32/11131.full</a></span><span class=""reference-accessdate"">.&#32;Retrieved 2017-05-13</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=The+Paleoproterozoic+snowball+Earth%3A+A+climate+disaster+triggered+by+the+evolution+of+oxygenic+photosynthesis&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Robert+E.+Kopp%2C+Joseph+L.+Kirschvink%2C+Isaac+A.+Hilburn%2C+and+Cody+Z.+Nash&amp;rft.au=Robert+E.+Kopp%2C+Joseph+L.+Kirschvink%2C+Isaac+A.+Hilburn%2C+and+Cody+Z.+Nash&amp;rft.date=9+August+2005&amp;rft.volume=102&amp;rft.issue=32&amp;rft.pages=11131%E2%80%9311136&amp;rft_id=info:doi/10.1073%2Fpnas.0504878102&amp;rft_id=http%3A%2F%2Fwww.pnas.org%2Fcontent%2F102%2F32%2F11131.full&amp;rfr_id=info:sid/en.wikipedia.org:Radiation_astronomy/Outlines""><span style=""display: none;"">&#160;</span></span></span>
"
Paleanthropology.html,938,"<li id=""cite_note-Ciochon1996-20""><span class=""mw-cite-backlink""><a href=""#cite_ref-Ciochon1996_20-0"">↑</a></span> <span class=""reference-text""><span class=""citation Journal"">Ciochon,&#32;R.&#32;(1996).&#32;<a rel=""nofollow"" class=""external text"" href=""http://www.pnas.org/content/93/7/3016.full.pdf"">""Dated Co-Occurrence of <i>Homo erectus</i> and <i>Gigantopithecus</i> from Tham Khuyen Cave, Vietnam""</a>&#32;(PDF).&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>93</b>&#32;(7):  3016–3020.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.93.7.3016"">10.1073/pnas.93.7.3016</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/8610161"">8610161</a>.&#32;PMC&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.pubmedcentral.gov/articlerender.fcgi?tool=pmcentrez&amp;artid=39753"">39753</a><span class=""printonly"">.&#32;<a rel=""nofollow"" class=""external free"" href=""http://www.pnas.org/content/93/7/3016.full.pdf"">http://www.pnas.org/content/93/7/3016.full.pdf</a></span><span class=""reference-accessdate"">.&#32;Retrieved 2007-12-06</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Dated+Co-Occurrence+of+%27%27Homo+erectus%27%27+and+%27%27Gigantopithecus%27%27+from+Tham+Khuyen+Cave%2C+Vietnam&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Ciochon&amp;rft.aufirst=R.&amp;rft.au=Ciochon%2C%26%2332%3BR.&amp;rft.date=1996&amp;rft.volume=93&amp;rft.issue=7&amp;rft.pages=3016%E2%80%933020&amp;rft_id=info:doi/10.1073%2Fpnas.93.7.3016&amp;rft_id=info:pmid/8610161&amp;rft_id=http%3A%2F%2Fwww.pnas.org%2Fcontent%2F93%2F7%2F3016.full.pdf&amp;rfr_id=info:sid/en.wikipedia.org:Paleanthropology""><span style=""display: none;"">&#160;</span></span></span>
"
Paleanthropology.html,1148,"<li id=""cite_note-Soressi-124""><span class=""mw-cite-backlink""><a href=""#cite_ref-Soressi_124-0"">↑</a></span> <span class=""reference-text""><span class=""citation Journal"">Marie Soressi&#59;&#32;Shannon P. McPherron&#59;&#32;Michel Lenoir&#59;&#32;Tamara Dogandžić&#59;&#32;Paul Goldberg&#59;&#32;Zenobia Jacobs&#59;&#32;Yolaine Maigrot&#59;&#32;Naomi L. Martisius&#32;<i>et al</i>.&#32;(27 August 2013).&#32;<a rel=""nofollow"" class=""external text"" href=""http://www.pnas.org/content/110/35/14186.short"">""Neandertals made the first specialized bone tools in Europe""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>110</b>&#32;(35):  14186–14190.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.1302730110"">10.1073/pnas.1302730110</a><span class=""printonly"">.&#32;<a rel=""nofollow"" class=""external free"" href=""http://www.pnas.org/content/110/35/14186.short"">http://www.pnas.org/content/110/35/14186.short</a></span><span class=""reference-accessdate"">.&#32;Retrieved 2017-08-18</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Neandertals+made+the+first+specialized+bone+tools+in+Europe&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Marie+Soressi&amp;rft.au=Marie+Soressi&amp;rft.au=Shannon+P.+McPherron&amp;rft.au=Michel+Lenoir&amp;rft.au=Tamara+Dogand%C5%BEi%C4%87&amp;rft.au=Paul+Goldberg&amp;rft.au=Zenobia+Jacobs&amp;rft.au=Yolaine+Maigrot&amp;rft.au=Naomi+L.+Martisius&amp;rft.au=Christopher+E.+Miller&amp;rft.date=27+August+2013&amp;rft.volume=110&amp;rft.issue=35&amp;rft.pages=14186%E2%80%9314190&amp;rft_id=info:doi/10.1073%2Fpnas.1302730110&amp;rft_id=http%3A%2F%2Fwww.pnas.org%2Fcontent%2F110%2F35%2F14186.short&amp;rfr_id=info:sid/en.wikipedia.org:Paleanthropology""><span style=""display: none;"">&#160;</span></span></span>
"
